Zip,International,Admitted,Enrolled,ApplicantStatus,SexCode,School Type,RepeatingGrade,AdmissionsYr,BU Affiliation,SiblingConnection,InterviewRating,InterviewRating2,InterviewRating3,AppRecdDate,AppRecdMonth,InquiryDate,Ethnicity,Decision_Rating1,Decision_Rating2,Decision_Rating3,Decision_Rating4,SSATDate,SSATGrade,SSATVerbal,SSATQuantitative,SSATReading,SSATTotal
2144,,Y,N,Decline,M,Private,N,2015,,N,5,5,5,9/21/14,9,9/7/13,Asian American,5,5,5,5,11/15/14,8,794,800,728,2322
1915,,N,N,Wait List,F,Public,N,2011,,N,4,4,3.5,1/10/11,1,11/7/10,White/Caucasian,3,3.33,3.83,3.58,1/8/11,8,620,671,683,1974
1845,,Y,N,Decline,F,Private,N,2011,,N,4,4,4.5,12/1/10,12,9/24/10,Asian American,3.83,4,3.25,3.78,1/8/11,8,680,716,701,2097
2026,,N,N,Wait List,F,Public,N,2017,,N,,,,2/1/17,2,11/8/16,,,,,,12/10/16,8,692,698,677,2067
2120,,N,N,Rejected,M,Public,N,2005,,N,,,,11/16/04,11,11/9/04,African American,3,3.5,1,7.5,12/11/04,8,303,291,291,885
2032,,N,N,Wait List,M,Public,N,2017,,N,,,,11/14/16,11,9/13/16,,,,,,12/10/16,8,698,797,722,2217
2445,,Y,Y,Enrolled,F,Private,N,2017,,N,,,,1/27/17,1,1/11/17,Asian American,,,,,1/2/17,8,704,791,731,2226
1890,,N,N,Rejected,F,Private,N,2010,,N,5,5,5,1/6/10,1,1/6/10,White/Caucasian,2,3,3.25,2.38,1/9/10,8,581,653,605,1839
2126,,N,N,Rejected,F,Private,N,2007,,N,,,,1/3/07,1,10/31/06,African American,1,3,3,1.5,12/9/06,8,581,575,563,1719
2152,,N,N,Rejected,M,Public,N,2007,,N,,,,1/19/07,1,9/18/06,White/Caucasian,2.33,3.33,3.33,3,12/9/06,8,602,701,668,1971
2132,,Y,Y,Enrolled,F,Private,N,2017,BU Employee,N,,,,11/28/16,11,9/13/15,Caucasian,,,,,11/12/16,8,743,800,701,2244
2446,,Y,N,Decline,F,Public,N,2009,,N,4.5,4,4.5,11/18/08,11,10/27/08,White/Caucasian,3.13,3.38,3.5,3.13,1/10/09,8,632,692,689,2013
2130,,Y,N,Decline,M,Private,N,2006,,N,,,,10/31/05,10,9/14/05,,5,5,5,15,12/10/05,8,731,788,761,2280
1720,,N,N,WL-Decline,M,Private,N,2015,,N,4,4,4,10/30/14,10,10/30/14,Asian American: Indian,3.78,3.65,3.75,3.7,12/13/14,9,776,731,782,2289
2136,,N,N,Rejected,F,Public,N,2009,,N,4,4,4,11/18/08,11,10/30/08,African American,1.5,3,3,2,1/10/09,8,602,749,614,1965
2048,,Y,N,Decline,M,Private,N,2007,,N,,,,10/12/06,10,8/17/06,Asian American: Indian,4.5,4.5,5,4.875,1/9/07,8,779,782,698,2259
2131,,N,N,Rejected,F,Private,N,2012,,N,2,2,2,11/2/11,11,5/18/11,African American,1.25,2,1.75,1.5,12/10/11,8,569,569,557,1695
1970,,N,N,Rejected,F,Private,N,2009,,N,4,3.5,4,10/30/08,10,9/28/07,White/Caucasian,1.75,3,3,2.38,1/10/09,8,623,695,629,1947
1984,,Y,Y,Enrolled,M,Private,N,2017,,N,,,,12/16/16,12,11/8/16,Caucasian,,,,,10/15/16,8,800,770,719,2289
2122,,N,N,Rejected,F,Private,N,2005,,N,,,,1/31/05,1,9/30/04,,3.25,4.25,2.5,10,11/20/04,8,305,313,294,912
1904,,N,N,Wait List,M,Public,N,2008,,N,4,3.5,4,12/5/07,12,6/6/07,Hispanic,2.7,3.2,3.3,3.1,12/1/07,8,677,701,632,2010
2134,,N,N,Wait List,F,Public,N,2009,,N,4,4,4,1/22/09,1,11/28/08,White/Caucasian,3.88,3,3,3.25,12/13/08,8,749,767,692,2208
2150,,N,N,Rejected,F,Public,N,2009,,N,2.5,3,3,2/4/09,2,11/4/08,Hispanic,1.9,3,3,1.95,11/14/08,8,674,695,617,1986
2138,,Y,Y,Enrolled,M,Private,N,2006,,N,,,,12/6/05,12,10/7/05,White/Caucasian,3,4.5,4,11.5,1/7/06,8,710,722,749,2181
2169,,Y,N,Decline,M,Private,N,2017,,N,,,,1/9/17,1,9/26/16,,,,,,12/10/16,8,722,707,701,2130
2421,,Y,N,Decline,M,Private,N,2006,,N,,,,11/4/05,11,4/20/05,White/Caucasian,5,5,5,15,11/17/05,8,788,800,758,2346
2124,,N,N,Rejected,F,Public,N,2016,,N,,,,1/5/16,1,9/9/15,,1.7,2,3,1.7,1/9/16,8,584,722,605,1911
1890,,N,N,Rejected,F,Public,N,2016,,N,,,,1/2/16,1,10/11/15,,3,3.3,3.7,3.3,1/9/16,8,638,683,653,1974
1945,,Y,N,Decline,M,Private,N,2007,,N,,,,1/2/07,1,10/23/06,White/Caucasian,5,5,4,5,12/9/06,8,743,773,743,2259
2176,,N,N,Rejected,F,Parochial,N,2013,,N,5,5,5,10/23/12,10,10/2/12,White/Caucasian,1.5,3.25,4,2.25,1/5/13,8,638,596,638,1872
2155,,Y,Y,Enrolled,F,Private,N,2006,,N,,,,10/18/05,10,6/15/05,White/Caucasian,4,5,4,13,12/3/05,8,728,692,677,2097
2126,,N,N,Rejected,F,Public,N,2011,,N,3.5,3.5,3,11/11/10,11,10/7/10,African American,2.65,2.93,2.5,2.5,1/11/11,8,686,629,662,1977
2121,,N,N,Rejected,M,Public,N,2007,,N,,,,1/3/07,1,9/12/06,African American,2,3,3,2,12/9/06,8,650,590,611,1851
2121,,N,N,Wait List,M,Public,N,2014,,N,3,4,3,10/20/13,10,9/4/13,African American,2.88,3.39,3.38,3.13,5/22/13,8,647,698,662,2007
2119,,N,N,Rejected,F,Public,N,2006,,N,,,,1/12/06,1,8/24/05,African American,2,3,1,6,1/7/06,8,599,554,587,1740
2052,,Y,N,Decline,F,Public,N,2015,,N,4,5,5,12/2/14,12,10/8/14,Caucasian,3.33,3.92,4.28,3.67,1/10/15,8,695,725,677,2097
2143,,N,N,Rejected,M,Private,N,2016,,N,,,,12/2/15,12,9/21/15,,3,3.3,3.7,3,12/12/15,8,728,722,719,2169
2067,,N,N,Rejected,M,Public,N,2017,,N,,,,1/13/17,1,12/13/16,,,,,,1/7/17,9,764,758,683,2205
1906,,N,N,Rejected,M,Public,N,2008,,N,1,2,2.5,10/16/07,10,9/10/07,White/Caucasian,1.5,2,2,1.25,11/20/07,10,659,665,644,1968
2467,,N,N,Rejected,F,Public,N,2015,,N,4,5,4,2/1/15,2,11/18/14,Middle Eastern American,3,3,3,3,1/10/15,8,599,695,629,1923
2114,,Y,N,Decline,M,Private,N,2017,,N,,,,10/17/16,10,10/3/16,,,,,,1/7/17,8,710,710,653,2073
2124,,N,N,Rejected,F,Public,N,2016,,N,,,,1/25/16,1,11/16/15,,3,4,4,3,2/6/16,8,650,701,650,2001
2184,,N,N,Rejected,F,Public,N,2006,,N,,,,2/7/06,2,9/14/05,Asian American,3,3.5,2,8.5,11/12/05,9,620,725,617,1962
2184,,N,N,Rejected,F,Public,N,2005,,N,,,,1/28/05,1,9/19/04,African American,3,3,2,8,1/8/05,8,288,307,300,895
2143,,Y,Y,Enrolled,M,Public,N,2005,,N,,,,1/20/05,1,10/18/04,African American,4,4.5,4.5,13,11/29/04,8,331,323,322,976
1775,,N,N,WL-Decline,M,Private,N,2009,,N,3,3.5,3,10/20/08,10,9/23/08,White/Caucasian,2.67,2.83,3,2.75,10/11/08,8,731,737,713,2181
2467,,Y,Y,Enrolled,M,Public,N,2017,,N,,,,10/4/16,10,9/3/16,Asian American,,,,,12/10/16,8,755,797,707,2259
2467,,Y,Y,Enrolled,M,Private,N,2017,,N,,,,10/4/16,10,11/8/15,Caucasian,,,,,11/12/16,8,800,779,743,2322
2472,,Y,N,Decline,F,Private,N,2005,,N,,,,10/20/04,10,9/27/04,Asian,5,4,5,14,12/6/04,8,350,346,330,1026
2119,,Y,N,Withdraw,F,Other,N,2015,,N,4,4,4,12/30/14,12,11/9/14,Multiracial,3.13,3.38,4,3.17,2/7/15,8,680,683,680,2043
2152,,N,N,Rejected,M,Private,N,2006,,N,,,,10/4/05,10,9/9/04,White/Caucasian,4,3,3,10,1/7/06,8,716,671,650,2037
2056,,N,N,Rejected,F,Public,N,2005,,N,,,,1/26/05,1,3/31/04,White/Caucasian,4,4,3,11,1/8/05,8,310,309,312,931
2124,,Y,Y,Enrolled,F,Public,N,2013,,N,4,5,3,1/17/13,1,11/28/12,African American,2.67,5,4.5,3.33,11/10/12,8,614,704,656,1974
2119,,N,N,Wait List,M,Public,N,2014,,N,4,4,4,12/4/13,12,1/27/14,Multiracial,2.67,3.42,3.83,3.08,1/4/14,8,653,689,656,1998
1770,,Y,N,Decline,F,Private,N,2006,,N,,,,10/2/05,10,8/24/05,White/Caucasian,5,4,5,14,12/10/05,8,800,764,794,2358
2129,,N,N,Rejected,F,Parochial,N,2005,,N,,,,1/31/05,1,3/12/04,White/Caucasian,3,3.5,3,9.5,12/20/04,8,309,306,308,923
2180,,Y,Y,Enrolled,F,Parochial,N,2009,,N,3.5,4,3.5,12/22/08,12,10/27/08,Multiracial: Hispanic/Wh,4.88,4,4.5,4.5,12/13/08,8,770,800,710,2280
2021,,Y,N,Decline,M,Public,N,2007,,N,,,,10/12/06,10,9/11/06,White/Caucasian,5,4.5,4.5,4.875,11/11/06,8,773,764,695,2232
2126,,N,N,Rejected,M,Public,N,2011,,N,2,2.5,1.5,1/26/11,1,11/19/10,African American,1.25,1.25,1.5,1.38,12/11/10,8,629,611,608,1848
2458,,Y,N,Decline,F,Public,N,2017,,N,,,,10/4/16,10,1/7/16,,,,,,12/10/16,8,704,800,722,2226
2152,,N,N,Rejected,F,Public,N,2013,,N,4,5,3,1/6/13,1,1/6/13,White/Caucasian,1.5,3,3.67,2.33,2/2/13,8,614,641,554,1809
2186,,Y,N,Decline,M,Public,N,2006,,N,,,,10/31/05,10,12/1/04,White/Caucasian,4,4,5,13,11/12/05,7,740,797,716,2253
2176,,N,N,Rejected,M,Public,N,2017,,N,,,,2/20/17,2,2/20/17,,,,,,,,,,,
2467,,N,N,Rejected,F,Public,N,2017,,N,,,,1/9/17,1,1/9/17,,,,,,1/7/17,9,677,758,677,2112
2478,,N,N,Rejected,M,Private,N,2009,,N,4,2.5,3.5,12/10/08,12,9/10/08,Asian American,3.25,2.83,2.33,2.58,1/3/09,9,755,743,707,2205
2138,,Y,N,Decline,M,Private,N,2005,,N,,,,11/19/04,11,10/1/04,White/Caucasian,5,5,5,15,12/6/04,8,341,338,326,1005
2301,,N,N,Rejected,F,Public,N,2016,,N,,,,1/11/16,1,11/30/15,African American,2,2,3,2.5,1/3/16,8,599,614,638,1851
2090,,Y,N,Decline,F,Public,N,2011,,N,4,4,4,12/29/10,12,12/6/10,Asian American,4.43,4,4,4.23,1/8/11,8,719,785,701,2205
2445,,Y,Y,Enrolled,F,Private,N,2012,,N,4,4.25,4,10/16/11,10,10/17/11,White/Caucasian,4.08,4.58,4.5,4.43,11/12/11,8,797,716,731,2244
1867,,Y,N,Decline,F,Public,N,2008,,N,4,4,3.5,1/8/08,1,11/15/06,White/Caucasian,3.8,4,3.3,3.4,11/20/07,7,779,677,707,2163
2048,,N,N,Wait List,M,Public,N,2010,,N,5,5,5,1/12/10,1,12/7/09,Asian American,3.27,3.42,3.67,3.52,1/9/10,8,722,698,680,2100
1719,,Y,N,Decline,F,Public,N,2015,BU Employee,N,4,5,5,11/11/14,11,10/16/13,Asian American: Pakistan,4.41,4,4.17,4.5,12/13/14,8,713,740,731,2184
1719,,N,N,Rejected,M,Public,N,2011,BU Employee,N,5,4.5,5,12/6/10,12,12/9/09,Asian American,2.5,1.92,2.75,2.33,1/8/11,8,707,704,656,2067
2478,,N,N,Wait List,F,Public,N,2013,,N,2,4,2,12/18/12,12,8/3/11,White/Caucasian,3.92,3.17,2.33,3.08,2/2/13,8,740,767,695,2202
1970,,Y,N,Decline,M,Public,N,2007,,N,,,,12/6/06,12,8/29/06,White/Caucasian,4.5,5,5,5,11/11/06,8,752,800,728,2280
1701,,N,N,Rejected,F,Public,N,2015,,N,4,5,5,9/21/14,9,11/17/13,Asian American,3,4.25,3.83,3.25,11/15/14,8,611,674,707,1992
2114,,Y,N,Decline,M,Private,N,2005,,N,,,,12/6/04,12,6/30/04,White/Caucasian,4,5,4.5,13.5,1/8/05,8,318,350,317,985
2420,,N,N,Rejected,M,Private,N,2011,,N,4,5,4,1/5/11,1,10/3/09,Hispanic,2.58,3.08,3.5,2.83,1/8/11,8,707,716,722,2145
2067,,Y,Y,Enrolled,F,Public,N,2017,,N,,,,1/23/17,1,10/25/16,Asian American,,,,,1/7/17,8,650,782,683,2115
1907,,Y,Y,Enrolled,M,Public,N,2013,,N,5,4,5,10/6/12,10,7/11/11,White/Caucasian,4.5,4.5,4.75,4.75,12/8/12,8,743,800,677,2220
1867,,Y,N,Decline,F,Public,N,2016,,N,,,,11/2/15,11,10/4/15,,3.7,3.7,3.7,3.3,11/14/15,8,704,731,692,2127
2138,,N,N,WL-Decline,F,Private,N,2009,,N,4,3.5,2.5,1/13/09,1,11/5/08,African American,3.8,3.42,3.25,3.58,12/13/08,8,707,749,686,2142
,Y,Y,N,Withdraw,F,Private,N,2007,,Y,,,,9/29/06,9,9/11/06,White/Caucasian,4,4,2.5,3,12/9/06,8,749,761,722,2232
2143,,Y,N,Decline,F,Private,N,2017,,N,,,,1/5/17,1,10/7/16,,,,,,12/10/16,8,797,791,716,2304
2090,,Y,N,Decline,F,Public,N,2013,,N,5,4,4,1/14/13,1,1/15/13,African American,4.5,4.5,5,5,12/8/12,8,788,749,725,2262
2140,,N,N,WL-Decline,F,Private,N,2014,,N,4,4,4,10/21/13,10,9/9/13,Asian American,3.33,3.83,3.83,3.5,11/9/13,8,692,683,644,2019
1890,,N,N,Wait List,M,Public,N,2013,,N,3,4,4,1/21/13,1,1/21/13,White/Caucasian,2.92,3.42,3.08,3.17,2/3/13,9,704,782,677,2163
2139,,Y,Y,Enrolled,M,Private,N,2014,,N,4,4,3,9/30/13,9,7/8/13,Asian American,3.83,3.58,3.5,3.67,11/9/13,8,698,800,698,2196
2343,,N,N,Wait List - FA,M,Parochial,N,2016,,N,,,,10/27/15,10,5/4/15,,2.7,4,4.3,3.3,10/17/15,8,704,701,680,2085
2128,,N,N,Wait List,F,Public,N,2007,,N,,,,1/5/07,1,9/16/06,Asian American: Vietnamese,2.67,3.67,4,3.17,12/9/06,8,644,728,644,2016
2368,,N,N,Rejected,F,Parochial,N,2015,,N,4,4,5,1/6/15,1,10/9/14,Asian American,3,4,3,2.75,1/10/15,8,662,680,653,1995
2122,,N,N,Rejected,F,Public,N,2009,,N,2.5,2,2,1/26/09,1,9/16/08,Asian: Vietnamese,2,3.5,3.5,2,12/13/08,8,554,716,599,1869
95121,,N,N,Rejected,M,International,Y,2014,,N,3,3,3,9/13/13,9,9/6/13,Asian American,1,3,3,1.5,,,,,,
2130,,Y,N,Decline,F,Public,N,2011,,N,4,3.75,4,10/27/10,10,10/4/10,Asian American,3.53,4.25,5,4.5,12/11/10,8,680,737,674,2091
2171,,N,N,Rejected,F,Parochial,N,2009,,N,3.5,2,2,10/28/08,10,9/21/08,Asian: Vietnamese,1,3,2,1,12/13/08,8,587,569,551,1707
2122,,N,N,Rejected,F,Public,N,2010,,N,4,4,3,1/7/10,1,9/15/09,Asian American,2,3,2.75,2,12/12/09,8,638,653,632,1923
2368,,N,N,Rejected,F,Parochial,N,2015,,N,3,3,3,11/20/14,11,10/23/14,Asian American,3.42,3.17,2.83,2.67,12/13/14,8,674,707,671,2052
2184,,Y,N,Decline,F,Parochial,N,2016,,N,,,,12/7/15,12,9/18/15,,3.3,3.3,3.3,3.3,1/9/16,8,710,695,671,2076
1887,,Y,Y,Enrolled,M,Private,N,2009,,N,3,3,3,1/14/09,1,10/24/08,White/Caucasian,3.5,3.67,3.75,3.67,1/14/09,8,752,734,710,2196
2465,,N,N,Rejected,M,Public,N,2017,,N,,,,10/12/16,10,9/10/15,,,,,,12/10/16,8,677,779,620,2076
1921,,N,N,Rejected,M,Private,N,2011,,N,2.25,2.25,3,1/10/11,1,1/4/11,White/Caucasian,3.17,2.92,2.42,3.08,11/22/10,8,716,728,686,2130
2128,,N,N,Rejected,M,Parochial,N,2009,,N,3,2,3,1/16/09,1,11/6/08,Multiracial: LatiN/Asian,2,2.33,2.83,2.17,12/13/08,9,695,683,662,2040
2481,,Y,N,Decline,M,Private,N,2005,,N,,,,10/22/04,10,9/7/04,White/Caucasian,4,5,5,14,2/1/05,9,350,343,341,1034
1907,,N,N,Rejected,M,Private,N,2017,,N,,,,11/6/16,11,10/21/16,,,,,,11/12/16,8,716,680,668,2064
1907,,Y,N,Decline,M,Private,N,2013,,N,4,3,4,10/24/12,10,10/14/12,White/Caucasian,3.33,3.17,3.5,3.42,1/5/13,8,674,695,689,2058
1720,,Y,N,Decline,M,Public,N,2017,,N,,,,11/10/16,11,11/10/16,Asian American,,,,,11/12/16,8,740,800,755,2295
2461,,Y,Y,Enrolled,F,Public,N,2017,BU Employee,N,,,,1/1/17,1,10/25/16,Asian,,,,,1/7/17,8,728,800,668,2196
1890,,Y,N,Decline,M,Private,N,2010,,N,4,4,5,10/21/09,10,10/7/09,White/Caucasian,4.91,4.02,4.13,4.23,12/12/09,9,794,800,743,2337
2066,,Y,Y,Enrolled,M,Public,N,2014,,N,5,5,5,1/10/14,1,11/12/13,Caucasian,4,4.17,4.33,4.17,10/12/13,8,782,743,761,2286
1907,,Y,N,Decline,M,Public,N,2010,,N,4,3,3,1/6/10,1,12/9/09,White/Caucasian,4,4,3.33,3.83,12/12/09,8,704,788,713,2205
2351,,N,N,Wait List - FA,M,Public,N,2016,,Y,,,,11/19/15,11,9/22/15,,3,3,2.7,3,11/14/15,8,665,749,671,2085
2351,,Y,Y,Enrolled,M,Public,N,2014,,N,5,4,4,11/26/13,11,9/20/13,Caucasian,4.75,4.63,4.75,4.75,11/9/13,8,800,761,779,2340
2056,,Y,Y,Enrolled,M,Private,N,2011,,N,4.5,5,4,10/20/10,10,12/9/09,White/Caucasian,4.08,3.67,4.5,4.17,10/16/10,8,740,779,710,2229
2131,,N,N,Rejected,F,Public,N,2006,,N,,,,12/29/05,12,11/16/05,Hispanic,3,4,1,8,2/4/06,8,575,593,575,1743
2446,,N,N,Rejected,M,Public,N,2011,,N,4,4,5,1/3/11,1,12/6/10,Asian American,1.92,4,4,2,12/11/10,10,707,644,668,2019
2467,,Y,N,Decline,F,Private,N,2008,,N,4.5,5,5,11/6/07,11,10/19/06,White/Caucasian,4,4.2,4.2,4.2,12/11/07,8,698,800,710,2208
2467,,Y,N,Decline,M,Private,N,2013,,N,5,5,5,10/28/12,10,7/26/11,White/Caucasian,3.88,4,4,4,12/11/12,8,758,800,722,2280
2368,,Y,N,Decline,M,Private,N,2015,BU Employee,N,3,3,4,12/31/14,12,9/18/14,African American,4.17,3.33,3.33,3.58,1/10/15,8,728,710,716,2154
2478,,Y,Y,Enrolled,M,Home Schooled,N,2017,,N,,,,1/18/17,1,10/24/16,African American/LatiN/Caucas,,,,,1/7/17,8,800,788,716,2304
2140,,Y,Y,Enrolled,F,Private,N,2005,,N,,,,10/29/04,10,9/30/04,,4,4,5,13,12/20/04,9,350,347,341,1038
2186,,N,N,Wait List,M,Parochial,N,2015,,N,4,4,4,1/31/15,1,10/3/14,Caucasian,3.75,4,4.67,3.75,12/13/14,8,746,662,668,2076
2169,,Y,N,Decline,F,Public,N,2015,BU Employee,N,5,5,5,11/11/14,11,9/14/14,Caucasian,4.45,4.67,4.83,4.33,12/13/14,8,755,656,731,2142
2364,,Y,Y,Enrolled,F,Public,N,2005,,N,,,,1/31/05,1,6/16/04,White/Caucasian,4,4.5,5,13.5,1/8/05,7,348,338,344,1030
2045,,N,N,Rejected,M,Private,N,2016,,N,,,,11/23/15,11,9/28/15,,2,2.3,2.3,2,11/14/15,8,758,674,641,2073
2045,,N,N,Rejected,F,Private,N,2015,,N,4,4,3,11/14/14,11,10/15/14,Caucasian,2.5,2.5,2.5,2.5,1/10/15,8,620,686,641,1947
2189,,N,N,Rejected,M,Parochial,N,2005,,N,,,,11/23/04,11,9/18/03,White/Caucasian,3,3,3,9,1/8/05,8,299,303,321,923
2144,,Y,N,Decline,F,Private,N,2010,,N,5,5,5,12/7/09,12,12/7/08,White/Caucasian,3.92,5,4.83,4.33,12/12/09,8,776,692,761,2229
2154,,N,N,Rejected,F,Parochial,N,2009,,N,4,3.5,4,1/8/09,1,11/3/08,Hispanic,2.33,2.67,2.83,2.33,1/10/09,8,674,659,653,1986
2053,,N,N,Rejected,F,Public,N,2009,,N,3,3,4,11/25/08,11,10/15/08,White/Caucasian,2.25,3.75,3,2.68,12/13/08,8,749,647,710,2106
33334,,N,N,Wait List,M,Public,N,2012,,N,,,,1/31/12,1,1/18/12,White/Caucasian,,,,,1/7/12,8,755,761,776,2292
2131,,N,N,Rejected,F,Public,N,2009,,N,4,4,4,1/27/09,1,12/16/08,Multiracial: Af Am/W,2,3,2.75,2,12/13/08,8,632,662,632,1926
1821,,Y,N,Decline,F,Private,N,2011,,N,5,5,5,10/20/10,10,9/13/10,White/Caucasian,5,5,5,5,11/13/10,8,773,800,749,2322
2360,,N,N,Wait List,M,Parochial,N,2016,,N,,,,10/27/15,10,9/15/15,Caucasian,2.7,3.7,4.3,3,11/14/15,8,713,653,692,2058
2481,,Y,N,Withdraw,F,Private,N,2010,,N,4,4,4,10/26/09,10,6/27/09,White/Caucasian,4,4.33,4.33,4.2,12/12/09,9,722,767,713,2202
2446,,N,N,Rejected,M,Public,N,2008,,N,2,1.5,1.5,12/28/07,12,10/15/07,White/Caucasian,2,2,3,2,11/27/07,8,632,734,626,1992
,,Y,Y,Enrolled,F,Public,N,2008,,N,4.5,4,4,5/5/08,5,3/12/08,Asian: Korean,,,,,4/21/07,9,710,764,638,2112
2780,,Y,Y,Enrolled,M,Parochial,N,2007,,N,,,,7/26/07,7,12/20/07,Asian: Indian,4,5,4,4.5,7/26/07,8,752,761,776,2289
2482,,Y,Y,Enrolled,M,Public,N,2011,,N,,,,,7,4/17/11,Multiracial: White/Asian,,,,,,,,,,
1938,,Y,N,Decline,F,Public,N,2006,,Y,,,,1/31/06,1,1/23/06,White/Caucasian,4,5,5,14,2/4/06,9,776,743,767,2286
1844,,N,N,Rejected,F,Public,N,2016,,N,,,,1/19/16,1,9/2/15,,2,3,3,2.5,1/9/16,8,656,698,632,1986
75034,,N,N,Rejected,F,Public,N,2016,,N,,,,1/31/16,1,1/11/16,,2,2,3,2,,,,,,
75034,,N,N,Rejected,F,Public,N,2016,,N,,,,1/26/16,1,1/11/16,,2,2.5,3,2,,,,,,
2467,,Y,Y,Enrolled,F,Public,Y,2009,,N,4,4,4,1/30/09,1,1/21/09,White/Caucasian,3.17,3.08,3.17,3.17,2/7/09,9,722,740,719,2181
2081,,Y,Y,Enrolled,F,Private,Y,2012,,N,4.5,4.5,4.5,1/26/12,1,1/11/12,White/Caucasian,3.68,4,4.25,3.9,2/4/12,9,698,764,692,2154
2081,,N,N,Wait List,F,Private,N,2011,,N,4.5,5,4.5,1/20/11,1,9/11/10,White/Caucasian,4.15,4,4,4,12/11/10,8,656,797,680,2133
2131,,N,N,Rejected,F,Public,N,2009,,N,4,3.5,4,12/10/08,12,9/16/08,African American: Nigerian,1.92,4.17,3.83,1.93,12/13/08,8,611,647,662,1920
2067,,N,N,Wait List,F,Private,N,2016,,N,,,,12/16/15,12,10/19/15,,3.7,3.7,4,4,10/17/15,8,794,737,704,2235
2131,,N,N,Rejected,M,Public,N,2009,,N,,,,1/26/09,1,10/15/08,African American,2,3,3.17,2.17,12/13/08,8,623,701,605,1929
2188,,N,N,Rejected,M,Public,N,2017,,N,,,,12/23/16,12,12/23/16,African American,,,,,,,,,,
2132,,Y,N,Decline,M,Private,Y,2015,,N,5,4,4,10/27/14,10,10/28/13,Asian American,4.17,4.33,4.67,4.42,10/18/14,8,740,800,701,2241
2128,,N,N,Rejected,F,Parochial,N,2009,,N,3.5,3,3,1/5/09,1,10/8/08,White/Caucasian,2,3,2,1.5,12/13/08,8,632,602,662,1896
2460,,Y,Y,Enrolled,M,Private,N,2009,,N,4,5,4,12/4/08,12,11/18/08,White/Caucasian,4.27,3.77,3.93,3.93,12/13/08,8,731,800,680,2211
2129,,Y,Y,Enrolled,M,Public,Y,2015,,N,3,3,3,8/28/15,8,8/18/15,LatiN/Hispanic American,3.5,3.5,3.25,3.25,,,,,,
2118,,N,N,Rejected,M,Private,N,2005,,N,,,,2/3/05,2,9/10/04,Hispanic,3,3.5,2,8.5,12/20/04,8,315,284,304,903
2446,,Y,N,Decline,F,Public,N,2017,,N,,,,10/25/16,10,5/31/16,,,,,,12/10/16,8,791,800,770,2361
2481,,Y,N,Decline,F,Private,Y,2008,,N,4,3,5,2/12/08,2,12/18/07,White/Caucasian,3.2,3,3,3,1/12/08,10,704,743,734,2181
2481,,N,N,Rejected,M,Public,N,2007,,N,,,,1/2/07,1,9/25/06,White/Caucasian,4,4,3,3,12/2/06,8,722,737,692,2151
2124,,N,N,Rejected,M,Public,N,2010,,N,3,3,2.5,10/30/09,10,9/15/09,African American,2,2.75,2.5,2.25,12/12/09,8,620,635,650,1905
2151,,N,N,Rejected,F,Public,N,2012,,N,,,,1/30/12,1,5/3/11,African American,3.83,2.88,3,3.23,11/18/11,8,686,749,716,2151
2061,,Y,Y,Enrolled,M,Private,N,2010,,N,3,2,3,12/2/09,12,9/24/09,White/Caucasian,3.08,3,3.08,3,1/9/10,8,710,764,674,2148
2481,,Y,Y,Enrolled,M,Private,N,2013,,N,5,4,5,10/29/12,10,9/14/12,White/Caucasian,3.75,4.33,4.25,3.83,11/10/12,8,713,722,728,2163
2056,,N,N,Wait List,M,Parochial,N,2011,,N,4,3,5,10/29/10,10,7/13/10,White/Caucasian,3.17,3.42,4.08,3.25,12/11/10,8,707,743,686,2136
1867,,N,N,Wait List,M,Public,N,2006,,N,,,,1/30/06,1,1/18/06,White/Caucasian,3,4,5,12,12/10/05,8,746,788,713,2247
2038,,Y,N,Decline,F,Parochial,N,2005,,N,,,,1/19/05,1,11/3/04,African American,4,4,4,12,1/8/05,8,336,311,327,974
2121,,Y,N,Decline,F,Parochial,N,2016,,N,,,,10/12/15,10,9/29/15,,3.7,4.3,4.7,4,12/12/15,8,728,752,707,2187
2481,,Y,Y,Enrolled,F,Public,N,2017,,N,,,,10/5/16,10,10/5/16,African American,,,,,12/10/16,8,719,749,707,2175
2481,,N,N,Rejected,F,Public,N,2015,,N,5,5,5,10/29/14,10,10/19/14,African American,3,3.75,3.75,3,12/13/14,8,614,701,617,1932
2148,,N,N,Rejected,F,Public,N,2015,,N,3,4,5,1/6/15,1,10/4/14,Caucasian,2.75,4,3.5,2.75,12/13/14,8,623,683,620,1926
2151,,N,N,Rejected,F,Public,N,2012,,N,3.5,3.5,3.5,11/18/11,11,6/1/11,LatiN/Hispanic American,3,4.67,3.92,3.17,11/18/11,8,638,659,671,1968
1730,,Y,Y,Enrolled,F,Private,N,2005,,N,,,,12/1/04,12,9/26/04,Hispanic/White,4,4,4,12,12/20/04,8,337,317,321,975
2364,,Y,N,Decline,M,Public,N,2008,,N,5,5,5,11/6/07,11,9/25/07,White/Caucasian,4.2,4.8,4.3,4.5,11/27/07,8,698,728,719,2145
2467,,Y,Y,Enrolled,F,Public,N,2013,,N,5,5,4,1/14/13,1,12/7/12,Asian American,5,4.75,4.25,4.75,12/8/12,8,779,791,728,2298
